start_at,open,high,low,close,volume,turnover,date,wclprice,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,ema_sma,sma_ema,ema_sma_500,sma_ema_500,rsi_buy,dmi_diff,macd_diff,bol_diff,aroon,adline,mfi,roc,atr,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason,exit_time,pred_v1,pred_v2,pred_v3,pred_v4,pred_v5,pred_v6,pred_v7,pred_v8,pred_v9,pred_v10,pred_v11,pred_v12,pred_v13,pred_v14,pred_v15,pred_v16,pred_v17,pred_v18,pred_target,order_id
2023-07-11 00:00:00,30399.1,31843.9,30185.0,31437.3,419795.581,12923334059.2808,2023-07-11 00:00:00,31225.87,68.61,30756.07,26973.49,28864.78,32647.36,25082.21,34538.65,23190.92,26.2,1100.73,790.69,310.03,23.99,13.47,20.51,19.44,384852.1132142857,5822.61,-2361.09,794.18,1.83,30016.88,30702.2,1421.4900000000016,-6143.66,-523.6699999999983,-1208.989999999998,-1.3900000000000006,685.3199999999997,-685.3199999999997,685.3199999999997,0.0,38.61,10.519999999999998,310.03999999999996,7565.1500000000015,64.28,4554593.77,49.37,15.39,1652.21,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-07-14 00:00:00,31437.3,31635.1,29873.0,30221.4,220413.402,6744465262.609499,2023-07-14 00:00:00,30487.72,62.55,30959.6,27079.09,29019.35,32899.85,25138.84,34840.11,23198.59,26.74,1093.61,851.27,242.33,22.17,13.79,20.71,19.16,386763.42949999997,1911.31,-1468.3700000000026,659.09,-0.22,30435.43,30616.41,2412.1299999999974,-5348.880000000001,128.6899999999987,-52.29000000000087,-7.450000000000003,180.97999999999956,-180.97999999999956,0.0,0.0,32.55,8.380000000000003,242.33999999999992,7761.009999999998,64.28,4421340.04,48.89,12.76,1660.06,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-07-17 00:00:00,30221.4,30318.8,29362.0,29888.8,278876.81799999997,8353812605.0424,2023-07-17 00:00:00,29864.6,57.91,31039.73,27159.96,29099.85,32979.61,25220.08,34919.5,23280.2,26.66,1025.86,886.19,139.67,21.23,15.47,20.35,18.63,364371.6022142857,-22391.82,-764.75,251.0,-4.43,30498.3,30315.68,3115.010000000002,-4644.519999999997,451.08000000000175,633.7000000000007,-12.090000000000003,-182.61999999999898,182.61999999999898,0.0,0.0,27.909999999999997,5.76,139.66999999999985,7759.529999999999,64.28,4449554.17,51.28,13.37,1609.83,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-07-20 00:00:00,29888.8,30407.0,29488.1,29774.0,204972.871,6130285736.7763,2023-07-20 00:00:00,29860.77,57.88,31105.55,27239.08,29172.32,33038.78,25305.85,34972.01,23372.62,26.5,960.79,901.11,59.67,20.74,14.82,20.08,18.17,354937.1391428571,-9434.46,-688.4500000000007,53.16,-0.78,30423.13,30133.72,3178.0099999999984,-4554.920000000002,272.9500000000007,562.3600000000006,-12.119999999999997,-289.40999999999985,289.40999999999985,0.0,0.0,27.880000000000003,5.919999999999998,59.67999999999995,7732.93,64.28,4372128.89,56.39,15.07,1560.47,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-07-23 00:00:00,29774.0,30330.0,28851.0,29217.2,229238.30899999998,6752568245.4345,2023-07-23 00:00:00,29403.85,54.44,31075.84,27312.89,29194.37,32957.31,25431.42,34838.78,23549.95,25.77,862.41,893.37,-30.96,19.33,16.74,19.16,17.74,351741.61499999993,-3195.52,-209.47999999999956,-147.87,-3.82,30331.06,29841.77,3553.459999999999,-3972.4300000000003,437.9200000000019,927.2100000000028,-15.560000000000002,-489.2900000000009,489.2900000000009,0.0,0.0,24.439999999999998,2.59,-30.960000000000036,7525.889999999999,64.28,4256409.27,56.54,13.23,1554.65,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-07-26 00:00:00,29217.2,29665.1,29069.4,29299.8,224098.538,6571363116.590499,2023-07-26 00:00:00,29333.52,53.91,31072.53,27342.71,29207.62,32937.44,25477.79,34802.36,23612.88,25.54,769.89,868.67,-98.78,18.78,16.26,18.31,17.05,336890.5059285714,-14851.1,-125.90000000000146,-147.7,-1.48,30205.38,29638.47,3603.920000000002,-3855.7299999999996,304.9500000000007,871.8600000000006,-16.090000000000003,-566.9099999999999,566.9099999999999,0.0,566.9099999999999,23.909999999999997,2.5199999999999996,-98.77999999999997,7459.6500000000015,64.28,4205660.75,58.38,12.89,1486.16,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-07-29 00:00:00,29299.8,29520.0,29000.4,29224.4,144702.994,4238638350.7186003,2023-07-29 00:00:00,29242.3,53.18,31029.91,27391.93,29210.92,32848.9,25572.94,34667.89,23753.95,24.9,681.35,831.21,-149.85,18.29,16.18,17.43,17.03,327396.4413571429,-9494.06,-31.38000000000102,-203.55,-0.95,30036.58,29480.0,3606.600000000002,-3669.3600000000006,237.70000000000073,794.2800000000025,-16.82,-556.5800000000017,556.5800000000017,0.0,556.5800000000017,23.18,2.1099999999999994,-149.86,7275.960000000003,57.14,4185720.92,54.35,9.43,1417.12,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-01 00:00:00,29224.4,30040.0,28555.6,29177.6,390007.265,11396837294.9041,2023-08-01 00:00:00,29237.69,53.14,30977.17,27449.77,29213.47,32740.86,25686.08,34504.56,23922.38,24.14,603.85,785.74,-181.88,19.53,14.97,17.13,17.42,301945.86821428576,-25450.57,-24.219999999997526,-309.72,1.95,29899.62,29383.07,3503.170000000002,-3551.609999999997,145.38000000000102,661.9300000000003,-16.86,-516.5499999999993,516.5499999999993,0.0,516.5499999999993,23.14,4.5600000000000005,-181.89,7054.779999999999,50.0,4122558.87,50.67,-0.2,1421.92,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-04 00:00:00,29177.6,29320.0,28788.0,29075.7,117125.198,3407395867.6272,2023-08-04 00:00:00,29064.85,51.62,30846.81,27551.82,29199.32,32494.31,25904.32,34141.81,24256.83,22.56,522.47,733.08,-210.61,18.99,14.56,16.85,17.77,281208.65507142857,-20737.21,134.47000000000116,-572.82,1.1,29746.79,29255.78,3429.4600000000028,-3160.529999999999,190.9300000000003,681.9400000000023,-18.380000000000003,-491.01000000000204,491.01000000000204,0.0,0.0,21.619999999999997,4.429999999999998,-210.61,6589.990000000002,-50.0,4132113.82,44.04,-4.82,1358.36,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-07 00:00:00,29075.7,30265.8,28677.1,29565.8,375923.183,11093283802.2349,2023-08-07 00:00:00,29518.62,55.25,30695.79,27763.66,29229.72,32161.85,26297.6,33627.92,24831.53,20.06,488.94,684.26,-195.31,22.33,13.35,17.44,18.34,280684.1072142857,-524.54,-288.8999999999978,-972.29,4.0,29557.1,29360.91,2643.2299999999996,-3221.0200000000004,-157.70999999999913,38.47999999999956,-14.75,-196.1899999999987,196.1899999999987,0.0,0.0,25.25,8.979999999999999,-195.32,5864.25,-50.0,4176764.61,53.62,-2.36,1374.81,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-10 00:00:00,29565.8,29732.3,29215.1,29417.8,150101.78100000002,4422500981.492499,2023-08-10 00:00:00,29445.75,54.54,30486.28,28014.32,29250.3,31722.25,26778.34,32958.23,25542.37,16.9,451.3,637.66,-186.36,21.71,12.98,17.99,18.9,260097.9767857143,-20586.13,-195.45000000000073,-1252.8,3.09,29441.32,29394.85,2276.5,-2667.41,-50.900000000001455,-4.430000000000291,-15.46,-46.470000000001164,46.470000000001164,0.0,0.0,24.54,8.73,-186.35999999999996,4943.91,-50.0,4144318.02,45.79,-3.34,1313.55,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-13 00:00:00,29417.8,29680.0,29049.7,29194.4,174856.5,5134844445.3962,2023-08-13 00:00:00,29279.62,52.88,30179.35,28326.83,29253.09,31105.61,27400.57,32031.87,26474.31,12.66,403.4,590.81,-187.4,20.93,13.45,18.26,19.07,253257.24421428572,-6840.73,-26.529999999998836,-1678.46,-1.86,29376.33,29348.75,1825.9900000000016,-1879.0499999999993,69.13000000000102,96.71000000000276,-17.119999999999997,-27.580000000001746,27.580000000001746,0.0,0.0,22.880000000000003,7.48,-187.40999999999997,3705.040000000001,-50.0,4049746.26,39.32,-4.81,1264.75,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-16 00:00:00,29194.4,29258.7,24200.9,26040.5,640151.821,17462519211.7091,2023-08-16 00:00:00,26385.15,33.64,29962.2,27997.71,28979.95,30944.44,27015.47,31926.68,26033.22,13.55,130.39,498.73,-368.34,16.01,32.84,19.42,19.67,269421.06871428574,16163.82,2594.7999999999993,-392.71,-25.09,28990.15,28163.31,4559.289999999997,630.3199999999997,1778.1599999999999,2605.0,-36.36,-826.8400000000001,826.8400000000001,0.0,826.8400000000001,3.6400000000000006,-16.830000000000002,-368.34000000000003,3928.9699999999975,-85.71,3875260.65,37.78,-13.4,1535.68,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-19 00:00:00,26040.5,26307.0,25785.7,26112.9,197223.221,5136516597.7994,2023-08-19 00:00:00,26079.62,32.31,29966.72,27440.74,28703.73,31229.71,26177.75,32492.7,24914.76,17.6,-109.36,377.11,-486.48,15.6,32.0,20.49,20.5,269106.2487142857,-314.82,2624.1100000000006,961.81,-4.48,28620.79,27329.83,5150.09,98.13000000000102,1250.2100000000028,2541.170000000002,-37.69,-1290.9599999999991,1290.9599999999991,0.0,1290.9599999999991,2.3100000000000023,-16.4,-486.47,5051.959999999999,-85.71,3925616.32,38.12,-14.32,1463.22,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-22 00:00:00,26112.9,26823.8,25267.3,26161.6,380388.402,9936800276.950901,2023-08-22 00:00:00,26103.57,32.53,29904.75,27007.44,28456.1,31353.41,25558.78,32802.07,24110.12,20.36,-294.05,242.87,-536.93,14.42,32.1,21.74,21.22,266291.4502142857,-2814.79,2352.529999999999,1027.94,-1.69,28261.9,26839.33,5249.84,-544.7900000000009,735.760000000002,2158.3300000000017,-37.47,-1422.5699999999997,1422.5699999999997,0.0,1422.5699999999997,2.530000000000001,-17.68,-536.9200000000001,5794.630000000001,-85.71,3982338.55,36.28,-16.4,1469.89,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-25 00:00:00,26161.6,26301.3,25755.0,26085.4,182422.665,4749594540.299,2023-08-25 00:00:00,26056.77,32.31,29826.44,26628.74,28227.59,31425.29,25029.89,33024.14,23431.04,22.65,-439.14,106.47,-545.61,14.02,31.21,22.9,21.63,263577.82614285714,-2713.62,2170.8199999999997,724.47,-0.69,27907.96,26526.3,5368.52,-1026.880000000001,469.52999999999884,1851.1899999999987,-37.69,-1381.6599999999999,1381.6599999999999,0.0,1381.6599999999999,2.3100000000000023,-17.19,-545.61,6395.4000000000015,-78.57,4020572.84,36.97,-14.53,1403.91,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-28 00:00:00,26085.4,28140.8,25842.0,27282.7,478203.334,12935670030.235798,2023-08-28 00:00:00,27137.05,42.32,29748.62,26498.83,28123.73,31373.51,24873.94,32998.4,23249.05,23.11,-461.62,-7.14,-454.48,21.4,27.72,22.19,21.13,277815.43442857143,14237.6,986.6800000000003,176.04,10.47,27674.55,26770.6,4236.459999999999,-2263.1100000000006,-366.4500000000007,537.5,-27.68,-903.9500000000007,903.9500000000007,0.0,903.9500000000007,12.32,-6.32,-454.48,6499.57,-64.28,4141767.06,47.3,-9.13,1467.83,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-08-31 00:00:00,27282.7,27627.5,25305.4,25857.7,413011.821,10818815596.919,2023-08-31 00:00:00,26162.07,37.0,29616.52,26257.28,27936.9,31296.14,24577.66,32975.76,22898.04,24.04,-551.76,-116.07,-435.69,19.08,27.22,21.86,20.51,292675.3594285714,14859.92,1774.8300000000017,167.12,5.55,27352.02,26527.19,5134.07,-1584.4099999999999,365.119999999999,1189.9500000000007,-33.0,-824.8300000000017,824.8300000000017,0.0,824.8300000000017,7.0,-8.14,-435.69,6718.48,-64.28,3925220.87,39.94,-12.38,1528.85,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-03 00:00:00,25857.7,26133.0,25542.0,25781.9,174051.52300000002,4495322463.3148,2023-09-03 00:00:00,25809.7,35.27,29479.72,25988.9,27734.31,31225.13,24243.49,32970.54,22498.08,25.17,-644.2,-221.69,-422.5,18.53,26.43,21.55,19.93,288733.44614285714,-3941.91,1924.6100000000006,185.79,-2.07,26939.92,26240.19,5415.43,-1566.2099999999991,430.48999999999796,1130.2199999999975,-34.73,-699.7299999999996,699.7299999999996,0.0,699.7299999999996,5.270000000000003,-7.899999999999999,-422.51000000000005,6981.639999999999,-57.14,3892472.09,40.75,-12.22,1461.86,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-06 00:00:00,25781.9,26450.0,25342.4,25896.9,285401.394,7388061150.870399,2023-09-06 00:00:00,25896.55,36.06,29333.73,25784.84,27559.29,31108.18,24010.39,32882.63,22235.94,25.75,-702.35,-317.82,-384.52,19.08,24.97,20.96,19.2,293112.2215714286,4378.77,1662.7400000000016,45.14,1.46,26545.56,26102.73,5211.630000000001,-1886.1599999999999,206.1800000000003,649.010000000002,-33.94,-442.83000000000175,442.83000000000175,0.0,0.0,6.060000000000002,-5.890000000000001,-384.53000000000003,7097.790000000001,-21.42,3892832.84,47.05,-11.71,1436.56,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-09 00:00:00,25896.9,26020.0,24853.4,25154.7,244901.992,6236646971.726299,2023-09-09 00:00:00,25295.7,33.05,29096.42,25590.99,27343.71,30849.14,23838.27,32601.86,22085.55,25.63,-787.84,-411.83,-376.01,17.96,25.97,20.77,18.95,300269.2928571428,7157.07,2048.0099999999984,-203.87,-1.57,26102.9,25779.92,5553.439999999999,-1457.4300000000003,484.2199999999975,807.2000000000007,-36.95,-322.9800000000032,322.9800000000032,0.0,0.0,3.049999999999997,-8.009999999999998,-376.01000000000005,7010.869999999999,-21.42,3774433.45,46.23,-13.49,1417.28,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-12 00:00:00,25154.7,26863.2,25122.0,26510.0,474677.836,12408875404.9884,2023-09-12 00:00:00,26251.3,41.43,28931.86,25547.47,27239.67,30624.06,23855.28,32316.25,22163.08,24.84,-769.61,-483.38,-286.22,20.59,23.73,19.79,18.32,306317.1907857143,6047.89,988.369999999999,-501.12,3.75,26088.03,25968.47,4372.760000000002,-2396.0200000000004,-282.8299999999981,-163.27000000000044,-28.57,-119.55999999999767,119.55999999999767,0.0,0.0,11.43,-3.1400000000000006,-286.23,6768.7800000000025,-21.42,4056535.81,46.7,-10.21,1440.41,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-15 00:00:00,26510.0,26890.9,26204.8,26514.6,168709.937,4472615169.1617,2023-09-15 00:00:00,26531.22,43.65,28813.41,25530.98,27172.19,30454.63,23889.76,32095.84,22248.55,24.16,-724.23,-531.55,-192.67,20.01,22.89,18.86,18.15,310001.815,3684.62,640.9699999999975,-428.98,2.89,26138.21,26193.57,3923.41,-2641.4600000000028,-337.65000000000146,-393.01000000000204,-26.35,55.36000000000058,-55.36000000000058,0.0,0.0,13.649999999999999,-2.879999999999999,-192.68000000000006,6564.870000000003,-21.42,4040183.66,50.13,-8.71,1386.53,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-18 00:00:00,26514.6,27484.9,26350.3,27110.6,467038.686,12630898145.0755,2023-09-18 00:00:00,27014.1,47.36,28718.0,25596.27,27157.14,30278.87,24035.4,31839.74,22474.54,22.99,-641.9,-553.62,-88.27,21.92,21.53,17.57,17.78,316510.0652142857,6508.25,143.04000000000087,-490.83,2.69,26239.38,26521.78,3264.7700000000004,-2978.699999999997,-492.3199999999997,-774.7199999999975,-22.64,282.3999999999978,-282.3999999999978,0.0,0.0,17.36,0.39000000000000057,-88.27999999999997,6243.4699999999975,-21.42,4199073.96,50.77,-8.48,1368.54,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-21 00:00:00,27110.6,27149.9,26363.0,26565.6,203409.867,5423264014.217,2023-09-21 00:00:00,26661.02,45.03,28613.6,25606.17,27109.89,30117.32,24102.46,31621.03,22598.74,22.18,-598.25,-562.55,-35.69,20.99,20.62,16.38,17.32,320317.78564285714,3807.72,448.869999999999,-404.36,1.88,26306.52,26577.47,3456.2999999999993,-2558.5600000000013,-83.54999999999927,-354.5,-24.97,270.9500000000007,-270.9500000000007,0.0,0.0,15.030000000000001,0.36999999999999744,-35.700000000000045,6014.860000000001,-14.28,4100406.34,50.33,-9.45,1326.99,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-24 00:00:00,26565.6,26724.9,25971.3,26207.4,220865.513,5799185733.2548,2023-09-24 00:00:00,26277.75,42.57,28476.68,25584.59,27030.64,29922.72,24138.55,31368.76,22692.51,21.39,-587.8,-567.6,-20.2,20.11,21.93,15.52,17.47,323604.14371428575,3286.35,752.8899999999994,-392.23,-3.12,26211.04,26457.58,3644.970000000001,-2139.2000000000007,179.83000000000175,-66.70999999999913,-27.43,246.54000000000087,-246.54000000000087,0.0,0.0,12.57,-1.8200000000000003,-20.199999999999932,5784.170000000002,-7.14,4017933.47,50.05,-10.25,1286.03,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-27 00:00:00,26207.4,27312.7,26087.5,26894.7,409053.108,10928728715.2313,2023-09-27 00:00:00,26797.4,46.81,28375.51,25641.33,27008.42,29742.6,24274.25,31109.69,22907.16,20.24,-531.47,-560.37,28.9,22.02,20.43,14.68,17.58,307097.09278571425,-16507.05,211.0199999999968,-510.42,2.53,26281.63,26593.51,2945.199999999997,-2523.1500000000015,-203.89000000000306,-515.7700000000004,-23.189999999999998,311.8799999999974,-311.8799999999974,0.0,0.0,16.810000000000002,1.5899999999999999,28.899999999999977,5468.3499999999985,0.0,4147874.27,62.36,1.56,1281.69,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-09-30 00:00:00,26894.7,28591.7,26876.2,27484.1,350090.202,9738529203.1302,2023-09-30 00:00:00,27609.02,52.67,28345.73,25785.52,27065.62,29625.83,24505.41,30905.94,23225.31,18.91,-416.53,-531.6,115.07,26.92,18.53,14.95,18.34,318016.16285714286,10919.07,-543.4000000000015,-528.04,8.71,26481.56,26999.71,2016.8100000000013,-3103.6100000000006,-609.3100000000013,-1127.4599999999991,-17.33,518.1499999999978,-518.1499999999978,518.1499999999978,0.0,22.67,8.39,115.07000000000005,5120.420000000002,50.0,4045898.13,68.16,5.86,1312.67,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-10-03 00:00:00,27484.1,28115.0,27150.5,27397.3,353226.41800000006,9733454023.4388,2023-10-03 00:00:00,27515.02,51.96,28303.38,25913.47,27108.42,29498.33,24718.51,30693.29,23523.56,17.63,-329.23,-491.13,161.89,25.48,17.54,15.2,19.05,316076.02114285715,-1940.14,-406.6000000000022,-457.36,4.45,26661.39,27205.83,1983.3100000000013,-2796.510000000002,-309.1899999999987,-853.630000000001,-18.04,544.4400000000023,-544.4400000000023,544.4400000000023,0.0,21.96,7.940000000000001,161.89999999999998,4779.820000000003,50.0,3873441.6,59.85,5.4,1287.8,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-10-06 00:00:00,27397.3,28285.0,27132.0,27899.0,266925.412,7411215091.4053,2023-10-06 00:00:00,27803.75,54.02,28231.55,26117.73,27174.64,29288.46,25060.82,30345.38,24003.91,15.55,-234.05,-439.71,205.66,24.79,16.41,15.56,18.87,322111.9316428572,6035.91,-629.1100000000006,-679.68,-1.0,26940.06,27445.0,1484.7099999999991,-2742.9300000000003,-358.75,-863.6899999999987,-15.979999999999997,504.9399999999987,-504.9399999999987,504.9399999999987,0.0,24.020000000000003,8.379999999999999,205.65999999999997,4227.639999999999,50.0,3961645.06,64.68,6.7,1278.18,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-10-09 00:00:00,27899.0,27971.5,26523.0,26865.5,389496.04,10624580037.941101,2023-10-09 00:00:00,27056.37,48.24,28033.67,26293.08,27163.38,28903.97,25422.79,29774.27,24552.49,12.81,-216.43,-395.06,178.62,22.8,18.46,15.2,18.53,315775.6963571428,-6336.23,107.01000000000204,-956.33,-4.73,27029.51,27289.54,1847.6000000000022,-1633.579999999998,233.1700000000019,-26.860000000000582,-21.759999999999998,260.0300000000025,-260.0300000000025,0.0,0.0,18.240000000000002,4.34,178.63,3481.1800000000003,50.0,3756342.86,55.02,-0.29,1290.34,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-10-12 00:00:00,26865.5,27120.1,26540.1,26841.6,202295.913,5423521326.797199,2023-10-12 00:00:00,26835.85,46.66,27770.38,26493.99,27132.18,28408.58,25855.79,29046.78,25217.59,9.4,-217.75,-359.59,141.84,22.04,17.84,14.87,18.21,300724.5600714286,-15051.13,296.33000000000175,-1312.87,-2.12,27063.36,27108.06,1572.7300000000032,-980.0599999999977,272.21000000000276,227.51000000000204,-23.340000000000003,44.70000000000073,-44.70000000000073,0.0,0.0,16.659999999999997,4.199999999999999,141.83999999999997,2552.790000000001,50.0,3764364.94,57.66,2.57,1239.6,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-10-15 00:00:00,26841.6,30625.8,26800.0,28380.7,543237.1950000001,15320669365.521,2023-10-15 00:00:00,28546.8,58.15,28035.42,26498.4,27266.91,28803.92,25729.9,29572.43,24961.39,11.27,-79.81,-303.64,223.82,35.39,14.42,16.81,18.89,327094.9652142857,26370.4,-1279.8899999999994,25.83,16.0,27233.66,27683.56,257.119999999999,-2816.899999999998,-863.239999999998,-1313.1399999999994,-11.850000000000001,449.90000000000146,-449.90000000000146,0.0,0.0,28.15,20.97,223.82999999999998,3074.019999999997,85.71,3670024.73,65.08,10.6,1424.33,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023-10-18 00:00:00,28380.7,30260.0,28074.0,29652.7,452683.084,13113390474.936901,2023-10-18 00:00:00,29409.85,62.54,28430.22,26511.77,27471.0,29389.45,25552.55,30348.67,24593.33,13.96,98.0,-223.31,321.31,31.65,12.9,18.62,19.69,339043.65735714283,11948.69,-1938.8499999999985,1158.22,11.13,27539.09,28374.07,-20.399999999997817,-3857.2999999999993,-1035.7799999999988,-1870.7599999999984,-7.460000000000001,834.9799999999996,-834.9799999999996,834.9799999999996,0.0,32.54,18.75,321.31,3836.9000000000015,85.71,3871185.0,66.67,13.56,1478.73,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
