start_at,open,high,low,close,volume,turnover,date,wclprice,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,bbvi,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,ema_sma,sma_ema,ema_sma_500,sma_ema_500,rsi_buy,dmi_diff,macd_diff,bol_diff,aroon,adline,mfi,roc,atr,pandl,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,prediction,profit_ma,entry_type,max_pandl,min_pandl,exit_reason,exit_time,pred_v1,pred_v2,pred_v3,pred_v4,pred_v5,pred_v6,pred_v7,pred_v8,pred_v9,pred_v10,pred_v11,pred_v12,pred_v13,pred_v14,pred_v15,pred_v16,pred_v17,pred_v18,pred_target,order_id
2024-07-16 20:00:00,65134.2,65365.0,64111.1,65027.0,19741.38,1279339746.6724,2024-07-16 20:00:00,64882.52,76.11,64497.89,60333.82,62415.86,66579.93,58251.78,68661.97,56169.74,13.34,1626.39,1447.76,178.63,30.12,13.28,38.03,29.72,26299.726142857144,197.51,-2466.659999999996,229.88,-1.04,64032.79,64539.59,1697.4099999999962,-6630.739999999998,-342.9300000000003,-849.7299999999959,6.109999999999999,506.79999999999563,-506.79999999999563,506.79999999999563,0.0,46.11,16.840000000000003,178.6300000000001,8328.149999999994,100.0,3827589.16,75.73,8.24,1160.5,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-17 00:00:00,65027.0,66119.2,64910.0,65669.5,20752.131,1361730853.5085,2024-07-17 00:00:00,65592.05,78.62,64778.41,60658.28,62718.35,66838.48,58598.22,68898.54,56538.15,13.13,1677.6,1493.73,183.87,32.51,12.29,38.53,30.85,27480.119214285714,1180.39,-2873.7000000000044,134.89,1.86,64329.4,64960.57,1246.429999999993,-6993.830000000002,-631.4800000000032,-1262.6500000000015,8.620000000000005,631.1699999999983,-631.1699999999983,631.1699999999983,0.0,48.620000000000005,20.22,183.8699999999999,8240.259999999995,92.85,3832905.91,76.84,9.4,1163.98,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-17 04:00:00,65669.5,65977.0,65169.4,65230.1,12386.768,812198140.7913,2024-07-17 04:00:00,65401.64,76.3,64982.9,60964.9,62973.9,66991.9,58955.9,69000.91,56946.89,12.76,1683.41,1531.66,151.75,30.86,11.67,39.0,32.32,26152.966857142856,-1327.15,-2427.739999999998,54.29,1.35,64562.99,65137.0,1590.2599999999948,-6445.739999999998,-264.6399999999994,-838.6500000000015,6.299999999999997,574.010000000002,-574.010000000002,574.010000000002,0.0,46.3,19.189999999999998,151.75,8035.999999999993,92.85,3822381.14,72.3,7.76,1138.52,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-17 08:00:00,65230.1,65499.0,64528.3,64694.3,24805.134,1613229918.7459,2024-07-17 08:00:00,64853.97,69.92,65063.3,61242.6,63152.95,66973.66,59332.25,68884.01,57421.9,12.09,1625.1,1550.35,74.74,28.96,15.02,38.48,33.29,25420.922642857146,-732.04,-1701.020000000004,-241.16,-6.89,64616.3,65023.79,2119.6900000000023,-5521.720000000001,169.8199999999997,-237.66999999999825,-0.0799999999999983,407.48999999999796,-407.48999999999796,0.0,0.0,39.92,13.940000000000001,74.75,7641.4100000000035,85.71,3806059.89,64.55,4.34,1126.53,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-17 12:00:00,64694.3,65384.9,64501.8,64680.5,28042.656,1819411353.5832,2024-07-17 12:00:00,64811.92,69.44,65121.51,61500.39,63310.95,66932.08,59689.83,68742.64,57879.26,11.43,1557.53,1551.79,5.74,27.32,14.33,37.96,34.22,26087.32885714286,666.4,-1500.9700000000012,-417.39,-2.84,64627.99,64939.04,2120.1600000000035,-5122.0899999999965,127.12000000000262,-183.9300000000003,-0.5600000000000023,311.0500000000029,-311.0500000000029,0.0,0.0,39.44,12.99,5.740000000000009,7242.25,71.42,3789366.4,57.76,3.24,1109.14,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-17 16:00:00,64680.5,64732.2,63800.0,64547.9,24527.813,1576882431.8146,2024-07-17 16:00:00,64407.0,64.82,65087.83,61742.84,63415.34,66760.33,60070.34,68432.83,58397.84,10.54,1454.55,1532.34,-77.79,25.66,18.03,36.49,34.59,26427.462285714286,340.13,-991.6600000000035,-593.83,-7.0,64741.87,64726.22,2353.3300000000017,-4336.6600000000035,319.22000000000116,334.8700000000026,-5.180000000000007,-15.650000000001455,15.650000000001455,0.0,0.0,34.81999999999999,7.629999999999999,-77.78999999999996,6689.990000000005,71.42,3804195.7,56.94,2.85,1096.51,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-17 20:00:00,64547.9,64644.9,64001.3,64048.6,10594.57,681008845.1391,2024-07-17 20:00:00,64185.85,62.38,64956.18,62021.25,63488.72,66423.65,60553.79,67891.11,59086.32,9.24,1339.64,1493.8,-154.15,24.55,17.26,35.13,35.06,25458.89957142857,-968.56,-697.1299999999974,-991.88,-2.0,64827.66,64510.07,2237.7999999999956,-3632.0599999999977,324.22000000000116,641.810000000005,-7.619999999999997,-317.5900000000038,317.5900000000038,0.0,0.0,32.38,7.289999999999999,-154.15999999999985,5869.859999999993,28.57,3795158.38,52.39,2.0,1064.15,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-18 00:00:00,64048.6,65132.9,63858.7,64833.1,16384.726,1057211014.9997,2024-07-18 00:00:00,64664.45,65.41,64804.06,62397.32,63600.69,66007.44,61193.95,67210.81,59990.57,7.56,1272.53,1449.54,-177.01,25.71,15.8,34.33,35.94,24325.572214285716,-1133.32,-1063.7599999999948,-1393.04,1.51,64854.65,64571.82,1342.9900000000052,-3470.5,-92.62999999999738,190.20000000000437,-4.590000000000003,-282.83000000000175,282.83000000000175,0.0,0.0,35.41,9.91,-177.01,4813.490000000005,28.57,3803832.95,50.26,2.15,1079.16,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-18 04:00:00,64833.1,65033.4,64366.2,64643.8,9875.123,639368908.0266,2024-07-18 04:00:00,64671.8,65.46,64658.31,62747.09,63702.7,65613.93,61791.48,66569.54,60835.86,6.0,1206.03,1400.84,-194.81,24.54,15.08,33.58,36.76,22812.763714285713,-1512.8,-969.1000000000058,-1407.25,0.7,64830.13,64611.81,942.1299999999901,-2880.3199999999997,-59.99000000000524,158.32999999999447,-4.540000000000006,-218.3199999999997,218.3199999999997,0.0,0.0,35.459999999999994,9.459999999999999,-194.80999999999995,3822.44999999999,28.57,3802175.26,46.98,0.46,1049.73,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-18 08:00:00,64643.8,64924.4,64401.2,64719.6,9416.967,608785990.2067,2024-07-18 08:00:00,64691.2,65.59,64645.23,62948.46,63796.84,65493.61,62100.08,66341.99,61251.69,5.31,1141.74,1349.02,-207.28,23.64,14.53,32.89,36.09,22596.20892857143,-216.55,-894.3600000000006,-822.43,-1.51,64808.87,64643.56,802.4100000000035,-2591.1199999999953,-47.63999999999942,117.67000000000553,-4.409999999999997,-165.31000000000495,165.31000000000495,0.0,0.0,35.59,9.110000000000001,-207.27999999999997,3393.529999999999,28.57,3804219.92,46.47,-0.02,1012.12,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-18 12:00:00,64719.6,65086.9,63344.7,63506.8,34084.861,2186272047.4388,2024-07-18 12:00:00,63861.3,55.88,64587.65,63018.31,63802.98,65372.32,62233.64,66156.99,61448.97,4.91,1012.15,1281.65,-269.49,20.87,19.92,30.7,34.47,22054.618428571433,-541.59,-58.31999999999971,-375.16,-9.06,64616.57,64330.66,1511.0199999999968,-1627.6600000000035,469.3600000000006,755.2699999999968,-14.119999999999997,-285.9099999999962,285.9099999999962,0.0,0.0,25.880000000000003,0.9499999999999993,-269.5000000000001,3138.6800000000003,28.57,3776477.79,47.56,0.75,1064.27,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-18 16:00:00,63506.8,63925.0,63200.0,63532.5,17424.107,1107402570.9027,2024-07-18 16:00:00,63547.5,52.7,64486.23,63071.07,63778.65,65193.82,62363.48,65901.4,61655.9,4.43,874.05,1200.13,-326.07,19.83,19.92,28.53,33.27,21305.282,-749.33,231.15000000000146,-429.63,-3.81,64410.55,64017.39,1646.3199999999997,-1184.0199999999968,469.8899999999994,863.0500000000029,-17.299999999999997,-393.1600000000035,393.1600000000035,0.0,0.0,22.700000000000003,-0.09000000000000341,-326.08000000000015,2830.3399999999965,28.57,3775035.8,49.19,0.21,1040.04,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-18 20:00:00,63532.5,64097.5,63403.3,63966.8,8604.808,549125163.5327,2024-07-18 20:00:00,63858.6,55.41,64425.61,63146.92,63786.26,65064.95,62507.58,65704.29,61868.24,4.0,780.71,1116.25,-335.53,20.08,18.95,26.69,32.33,18856.628,-2448.65,-72.33999999999651,-451.47,0.17,64299.95,63953.87,1206.3499999999985,-1351.0199999999968,95.27000000000407,441.34999999999854,-14.590000000000003,-346.07999999999447,346.07999999999447,0.0,0.0,25.409999999999997,1.129999999999999,-335.53999999999996,2557.3699999999953,21.42,3780400.48,42.61,-0.87,1015.33,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-19 00:00:00,63966.8,64357.2,63281.0,64303.7,13605.158,868061068.6118,2024-07-19 00:00:00,64061.39,57.13,64406.41,63218.52,63812.47,65000.35,62624.58,65594.29,62030.64,3.72,714.87,1035.97,-321.1,20.38,17.52,25.33,31.68,17874.728714285713,-981.89,-248.91999999999825,-310.47,1.98,64216.56,63996.88,938.9599999999991,-1436.8099999999977,-64.51000000000204,155.16999999999825,-12.869999999999997,-219.6800000000003,219.6800000000003,0.0,0.0,27.130000000000003,2.8599999999999994,-321.1,2375.769999999997,-71.42,3792652.96,39.41,-1.28,1019.68,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-19 04:00:00,64303.7,64476.4,63579.6,63678.8,12302.983,788140258.3038,2024-07-19 04:00:00,63853.4,54.79,64423.63,63209.1,63816.36,65030.89,62601.83,65638.16,61994.57,3.8,638.54,956.48,-317.94,19.93,16.41,24.21,31.37,17343.414642857144,-531.31,-37.04000000000087,-11.3,0.96,64155.05,63939.48,1177.489999999998,-1251.5699999999997,86.08000000000175,301.65000000000146,-15.21,-215.5699999999997,215.5699999999997,0.0,0.0,24.79,3.5199999999999996,-317.94000000000005,2429.0599999999977,-71.42,3783071.78,32.48,-1.58,1010.9,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-19 08:00:00,63678.8,64180.3,63361.9,64101.9,18742.052,1195883679.7625,2024-07-19 08:00:00,63936.5,55.57,64439.32,63216.29,63827.8,65050.83,62604.78,65662.34,61993.27,3.83,578.09,880.8,-302.71,18.76,17.0,22.83,30.92,17199.837571428572,-143.57,-108.69999999999709,47.53,-2.2,64127.34,63938.29,1114.3300000000017,-1331.7200000000012,1.7900000000008731,190.8399999999965,-14.43,-189.04999999999563,189.04999999999563,0.0,0.0,25.57,1.7600000000000016,-302.7099999999999,2446.050000000003,-71.42,3798222.97,24.04,-2.52,997.15,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-19 12:00:00,64101.9,65881.7,64012.6,65813.8,42914.093,2796428450.7976,2024-07-19 12:00:00,65380.47,66.44,64580.91,63370.45,63975.68,65186.14,62765.21,65791.37,62159.98,3.78,639.33,832.51,-193.18,27.87,14.86,23.37,30.93,19380.360785714285,2180.52,-1404.7900000000009,-5.18,10.08,64206.9,64515.16,-194.33000000000175,-2615.260000000002,-865.3099999999977,-1173.5699999999997,-3.5600000000000023,308.26000000000204,-308.26000000000204,0.0,0.0,36.44,13.010000000000002,-193.17999999999995,2420.9300000000003,-64.28,3838019.13,37.32,-0.03,1059.43,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-19 16:00:00,65813.8,67368.4,65807.0,67118.0,41826.335,2785675029.6563,2024-07-19 16:00:00,66852.85,73.54,65001.39,63498.0,64249.69,65753.08,62746.31,66504.77,61994.61,4.67,797.48,825.5,-28.02,34.73,13.35,24.88,31.42,20596.160857142855,1215.8,-2603.1600000000035,721.15,17.47,64449.24,65450.23,-1099.770000000004,-4106.540000000008,-1402.6200000000026,-2403.610000000008,3.5400000000000063,1000.9900000000052,-1000.9900000000052,1000.9900000000052,0.0,43.540000000000006,21.379999999999995,-28.019999999999982,3006.770000000004,42.85,3866430.18,49.91,3.08,1095.29,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-19 20:00:00,67118.0,67332.8,66576.2,66631.9,12515.921,837589114.8797,2024-07-19 20:00:00,66793.2,72.87,65375.15,63608.72,64491.93,66258.36,62725.5,67141.58,61842.29,5.47,907.53,841.91,65.62,32.97,12.67,26.28,31.39,19487.108357142857,-1109.05,-2301.269999999997,1093.02,5.77,64682.8,65987.42,-534.8399999999965,-4067.699999999997,-805.7799999999988,-2110.399999999994,2.8700000000000045,1304.6199999999953,-1304.6199999999953,1304.6199999999953,0.0,42.870000000000005,20.299999999999997,65.62,3532.8600000000006,42.85,3855757.07,57.41,3.05,1071.1,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-20 00:00:00,66631.9,66797.4,66202.0,66566.5,8522.032,566652908.6514,2024-07-20 00:00:00,66533.1,69.87,65650.51,63722.14,64686.33,66614.7,62757.96,67578.89,61793.77,5.96,962.67,866.06,96.61,31.62,14.73,27.0,31.07,18343.838285714286,-1143.27,-1846.770000000004,829.15,-5.16,64979.66,66205.69,81.59999999999127,-3775.1400000000067,-327.4100000000035,-1553.4400000000023,-0.12999999999999545,1226.0299999999988,-1226.0299999999988,1226.0299999999988,0.0,39.870000000000005,16.89,96.61000000000001,3856.739999999998,42.85,3857669.31,60.9,3.3,1037.12,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-20 04:00:00,66566.5,66743.7,66400.1,66524.6,5222.047,347611722.9593,2024-07-20 04:00:00,66548.25,69.94,65897.19,63830.12,64863.65,66930.72,62796.58,67964.26,61763.05,6.37,996.11,892.07,104.03,30.84,14.36,27.68,31.0,17960.086642857143,-383.75,-1684.5999999999985,633.73,-1.75,65313.08,66342.71,382.47000000000116,-3751.6699999999983,-205.5399999999936,-1235.1699999999983,-0.060000000000002274,1029.6300000000047,-1029.6300000000047,1029.6300000000047,0.0,39.94,16.48,104.03999999999996,4134.139999999999,42.85,3856231.57,64.27,3.68,987.58,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-20 08:00:00,66524.6,66725.3,66421.0,66445.0,5142.467,342104378.8989,2024-07-20 08:00:00,66509.07,69.45,66101.69,63939.03,65020.36,67183.02,62857.69,68264.36,61776.36,6.65,1007.83,915.22,92.6,30.12,14.03,28.3,30.94,17157.068142857144,-803.01,-1488.7100000000064,507.21,-1.16,65607.58,66409.25,673.9499999999971,-3651.3800000000047,-99.82000000000698,-901.4900000000052,-0.5499999999999972,801.6699999999983,-801.6699999999983,801.6699999999983,0.0,39.45,16.090000000000003,92.61000000000001,4325.330000000002,42.85,3851900.27,60.44,2.85,938.77,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-07-20 12:00:00,66445.0,66824.2,66251.0,66800.0,7168.072,476946100.4935,2024-07-20 12:00:00,66668.8,70.37,66317.57,64037.14,65177.35,67457.79,62896.92,68598.01,61756.7,6.99,1018.27,935.83,82.43,28.77,14.73,28.58,30.74,16963.70735714286,-193.36,-1491.4500000000044,487.83,-2.77,65897.29,66513.07,788.9899999999907,-3771.8800000000047,-155.72999999999593,-771.5100000000093,0.37000000000000455,615.7800000000134,-615.7800000000134,615.7800000000134,0.0,40.370000000000005,14.04,82.43999999999994,4560.869999999995,42.85,3858463.09,60.02,3.08,912.66,0.0,None,None,0.0,0.0,0.0,0.0,0,0.0,None,0.0,0.0,None,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
